index,SMILES,Reorg_g,Reorg_ex
train_1515,C=CCN(CC=C)C1=C(N)c2ccccc2CC1,0.550942,0.704749
train_1516,Cc1nnc2c(Nc3ccccc3F)nc3ccccc3n12,0.344736,0.274891
train_1517,COc1cccc(N2C[C@H](C(=O)N3CCN(c4ccc(N5CCN(CCO)CC5)nn4)CC3)CC2=O)c1,1.109322,0.824515
train_1518,COc1cccc(CN2CCc3noc(-c4cc(Cl)c(O)cc4O)c3C2)c1,0.63484,0.905827
train_1519,COc1cc([C@@H](C)Nc2cccc3ccccc23)ccc1O,0.266326,0.264791
train_1520,C=CCn1c(CNC(=O)/C=C/c2ccc(OC)c(OC)c2)nnc1SCC(=O)Nc1ccc(CC)cc1,0.968202,0.813667
train_1521,O=C(Cc1cccc(Br)c1)N[C@H]1CCCC[C@@H]1Br,0.921634,0.515206
train_1522,COCCn1c(C)cc(/C=C(\C#N)C(=O)OCC(=O)Nc2ccc(Cl)cc2)c1C,0.731014,1.246488
train_1523,CCC[C@@H](NCc1cnn(C)c1C)c1ccc(Cl)cc1,0.909624,0.712772
train_1524,Cc1c(N[C@@H](C)CCn2cncn2)cccc1N(C)C,1.096239,0.56281
train_1525,NC(=S)NC(=O)N1CCN(c2ccc(Cl)cc2Cl)C(=O)C1,0.854548,0.390384
train_1526,COc1ccc(C(C)C)cc1CCC(C)(C)C(=O)O,0.219198,0.185718
train_1527,COc1cc(OC)cc(C(=O)N2CCC3(CC2)NC(=O)N(c2ccc(F)cc2)N3)c1,1.468329,1.412027
train_1528,COC[C@@H](Oc1ccc(F)c(F)c1C(=O)O)C(=O)OC,0.898173,0.982395
train_1529,Cc1cccc(Cn2nc(CNCc3ccc4c(c3)OCO4)c(-c3ccccc3)n2)c1,0.561625,0.582905
train_1530,O=C(O)[C@H]1CCCN1C(=O)CCCc1ccc2ccccc2c1,0.283929,0.257252
train_1531,CCOC(=O)C1=C(N)Oc2cc(O)c(Br)cc2[C@@H]1c1cccnc1,0.862489,0.481148
train_1532,CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCCCCCCCCCCCCCCCCC#N,1.404221,1.080495
train_1533,CCn1c(=O)c(C)nc2cc(C(=O)O[C@@H](C)C(=O)Nc3ccc(F)c(F)c3F)ccc21,0.385569,0.32818
train_1534,Cc1cc(C)n2nc(C(=O)Nc3ccc(C(=O)NCC(F)(F)F)cc3)nc2n1,0.562594,0.534368
train_1535,CC(C)c1cc(O)c(O)c(C(=O)NC/C=C/[C@H]2O[C@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1,0.392226,0.236875
train_1536,CC(C)[C@H](NC(=O)CCNC(=O)CCC(=O)c1cccs1)c1ccc2c(c1)OCCO2,0.789251,1.295376
train_1537,Fc1cc(F)c(CNc2ccc(-c3cn(C(F)F)nc3C(F)F)c(F)c2)c(F)c1,0.885914,0.671646
train_1538,Cc1ccn2ncc(C(=O)N3CC(n4ccnn4)C3)c2n1,0.678315,0.700014
train_1539,C1=CC2=CC=C3C(c4cc(-c5ccc(-c6ccccn6)cc5)nc(-c5ccc(-c6ccccn6)cc5)n4)=CC=C4C=CC(=C1)[C@H]2[C@@H]43,0.083648,0.070549
train_1540,COc1ccccc1-n1c(C)nnc1SCC(=O)N1CC[C@]2(CCOC2)C1,0.886958,0.526968
train_1541,CCCSc1nc(N[C@H]2C[C@@H]2c2ccc(C)cc2)c2nnn([C@@H]3C[C@H](CCO)[C@@H](O)[C@H]3O)c2n1,0.663446,0.69973
train_1542,CC(=O)c1ccc(OS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,0.477665,0.423221
train_1543,CCNC(=O)NC(=O)[C@@H](C)Nc1ccc(C(F)(F)F)cc1,0.517214,0.355482
train_1544,NC(=O)CCCc1[nH]nc(-c2ccc(F)cc2)c1-c1ccncc1,0.498193,0.66099
train_1545,CCCCC/C=C/c1ccc(C#Cc2ccc(C#N)c(F)c2)c(F)c1,0.136001,0.145039
train_1546,CO[C@@H](C)[C@@H](C)N1CCC[C@H](C(=O)O)C1,1.140089,1.456189
train_1547,C[C@H]1CCN(C[C@@H](C)C2CNC2)C1,0.417965,1.016804
train_1548,Cc1ccc(C(=O)NCC2CC2)cc1NCc1ccc(C(=O)O)cc1,0.508706,0.72376
train_1549,C[C@@H](Nc1ccc(OC(F)F)cc1)c1ccc(F)c(F)c1,0.617666,0.615902
train_1550,COc1ccc(NC(=O)Nc2ccc(C)c(OCc3cc(=O)n4ccccc4n3)c2)cc1OC,0.678829,0.619796
train_1551,CCOc1cc(Cl)c(S(=O)(=O)N2CCCC2)cc1/C(=N/C(C)(C)[C@H]1C=CC(Cl)=CC1)N(Cc1ccc(Cl)cc1)C(=O)Cl,0.977939,0.792808
train_1552,C[C@@H]1[C@H](C(=O)O)CCCN1C(=O)c1ccc(SC(F)(F)F)cc1,1.203392,1.478306
train_1553,C[C@@H](NC(=O)c1ccn(C)c(=O)c1)c1ccc2c(c1)NC(=O)CO2,0.750244,0.853199
train_1554,C/C=C/C(=O)OCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1.200527,1.158254
train_1555,COc1ccc(C2=CCCCc3cc(OC)c(OC)c(OC)c32)cc1O[Si](C)(C)C(C)(C)C,0.443137,0.454743
train_1556,CO[C@H]1CCC2(CCN(C(C)(C)C)CC2)OC1,0.376383,0.527772
train_1557,COc1c(/C=C(/C#N)C(N)=O)ccc(C(F)(F)F)c1F,0.235613,0.275854
train_1558,Cc1cccc(OCCNC(=O)[C@H]2CCCN2)c1,0.14652,0.144593
train_1559,CC(=O)Nc1ccc(C)c(NC(=O)c2ccc(Cl)c(I)c2)c1,1.216103,1.121031
train_1560,CCOc1ccc(N2CN(Cc3ccco3)Cn3c2nc(C)c(Cc2ccccc2)c3=O)cc1,1.366306,1.053707
train_1561,Cc1ccc(CN2CCC(C(=O)N[C@@H]3CC(C)(C)Oc4ccc(C)cc43)CC2)cc1,0.696009,0.880603
train_1562,Cc1nn(-c2ncnc3nc[nH]c23)c(C)c1S(N)(=O)=O,0.486276,0.441798
train_1563,Cc1ccc([C@@H](O)C(=O)N2CCC[C@@H]2c2ccccc2F)cc1,1.164094,0.666921
train_1564,O=C=NC(=O)c1ccnnc1,0.59773,0.538996
train_1565,CC(C)C(=O)C(c1ccccc1)(C(C)C)C(C)C,0.454103,0.32216
train_1566,CCC[C@@](Cc1cnc(Cl)cc1Cl)(C(=O)O)C(=O)OCC,0.60284,0.316288
train_1567,CC(C)NS(=O)(=O)Cc1ccccc1CNC(=O)CCC(=O)c1ccc2c(c1)OCCCO2,0.400331,0.51207
train_1568,Cc1ccc(N2CCC[C@H](NS(=O)(=O)c3ccc4[nH]c(=O)ccc4c3)C2)nn1,0.974349,0.990937
train_1569,Cn1cnc(C(=O)O)c(CCc2ccccc2)c1=O,0.588354,0.546414
train_1570,C[C@H]1CCCN(C(=O)c2cnn(-c3cccnc3)c2)CC1,1.372726,1.326129
train_1571,Cc1ccccc1Cc1cccc(CNC(=O)[C@]23CCC[C@H]2[C@@H]2CC[C@H]4[C@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@@]24CCC3)c1,0.820764,0.406547
train_1572,CCC(=O)Nc1ccc(C(=O)N/N=C/c2ccc(OCc3ccccc3)cc2)cc1,1.290436,1.088021
train_1573,CONC(=O)c1sc2ncnc(Nc3ccc(F)cc3O[C@@H]3CCOC3)c2c1C,1.116992,1.202132
train_1574,CC[C@@H](C)C(=O)N[C@@H](C)C(=O)OC,1.275381,0.815088
train_1575,C/C=C/COc1cc(F)cc(CNCCC)c1,0.748413,1.007677
train_1576,Br[C@@H](Cc1nc2ccccc2o1)C1CCCCCC1,0.269757,0.19862
train_1577,N[C@H]1C[C@H](NS(=O)(=O)c2ccc(C(F)(F)F)cc2)C1,1.034534,1.221039
train_1578,CN(C)[C@@H]1CCN(c2cc(N3CCN(c4ccccc4C#N)CC3)c(F)cc2/C=N/NC(N)=S)C1,1.09575,0.666285
train_1579,Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@@H]1C(=O)N1CCSCC1,0.859689,0.830513
train_1580,N#Cc1c(NC(=O)CSc2cccc(NC(=O)/C(=C/c3cccnc3)NC(=O)c3ccccc3)c2)sc2c1CCCC2,0.684607,0.655689
train_1581,CC(C)CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H]1C,1.41544,0.466338
train_1582,COc1ccc(OC)c(-c2cc(C(=O)N3CCN(c4cc(N(C)C)nc(C)n4)CC3)n(C)n2)c1,0.666886,0.596888
train_1583,Cc1[nH]c2ccccc2c1C1=C(c2c(CCCN)[nH]c3ccccc23)C(=O)NC1=O,0.341076,0.302798
train_1584,C[C@@H](C(=O)O[Si](C)(C)C)[C@@H](C)C(=O)O[Si](C)(C)C,1.459201,0.776796
train_1585,NCCCCS(=O)(=O)c1nc(S(=O)(=O)CCCCS)nc(S(=O)(=O)CCCCS)n1,0.719997,0.623499
train_1586,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)c(N3C(=O)C=CC3=O)c2)cc1N1C(=O)C=CC1=O,1.094577,0.901362
train_1587,C=C(C)Nc1ccc2cc(C(=C)/C(=C/N(C)C)CC)[nH]c2c1,0.995577,0.4792
train_1588,COc1ccc(C(=O)N/N=C/c2coc3ccc(Cl)cc3c2=O)cc1,0.359993,0.303217
train_1589,C[C@@H](Cc1cccs1)N(C)Cc1nc(NN)ccc1Cl,0.593752,0.880521
train_1590,Cc1noc(C)c1CCC(=O)N[C@@H]1CCc2cn[nH]c2C1,1.281732,0.924644
train_1591,CNC[C@H]1OCCN(C2CC2)[C@@H]1c1cccc(Cl)c1,0.810508,0.73604
train_1592,O=C(C[C@]1(c2ccccc2)CC(=O)N(CCCOc2cccnc2)C1=O)N1CCSCC1,0.894094,0.460047
train_1593,CNC(=O)c1ccc(Cl)c(NC(=O)N2CCC[C@@H](C)C2)c1,0.613211,0.530903
train_1594,C1=COC2=C(C=NCN2)N1,1.161914,0.866884
train_1595,COc1nc(C=O)c(N)cc1C(F)F,0.217582,0.202348
train_1596,CC(C)(C)OC(=O)NCCOCCOCCOCCNC(=O)c1ccc([C@]2(C)NC(=S)NC(N)=C2C#N)cc1,0.589436,0.509714
train_1597,COc1ccc(C)cc1NC(=O)CSc1nnnn1-c1ccc(OC(F)(F)F)cc1,1.309723,1.096948
train_1598,N#C[C@@](C[C@@](O)(CN1CCCCC1)c1ccc(Cl)cc1)(c1ccccc1)N1CCCCC1,0.695144,0.779012
train_1599,Cn1cnnc1CNC(=O)[C@@H](N)C(C)(C)C,1.29021,1.045769
train_1600,C[C@H](/N=C1\NC(=O)[C@](C)(C(F)(F)c2ccnc(Br)c2)S1)C1CCCCC1,0.599761,0.485401
train_1601,c1ccc(CCC[C@@H](Cc2ccccc2)N2CCOCC2)cc1,0.50664,0.668067
train_1602,COC(=O)[C@H]1CCCN1C(=O)C1CCC1,1.111435,0.824534
train_1603,Cc1ccoc1[C@@H](O)c1ccc2[nH]c(=O)[nH]c2c1,0.175175,0.152373
train_1604,COc1ccc(Br)cc1/C=C1\S/C(=N/c2ccc(Cl)c(C(=O)O)c2)N(C)C1=O,1.163221,1.260101
train_1605,N[C@@H](Cc1cc(F)c(F)cc1F)C(=O)N1CCn2c(nnc2C(F)(F)F)C1,1.011151,0.8243
train_1606,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)Nc3nn(Cc4ccc(Cl)cc4Cl)cc3Cl)cc12,0.463992,0.404768
train_1607,CCC[C@H]1CN[C@H](C)CN1Cc1cccc(O)c1,0.703373,0.825186
train_1608,C[C@@H](CN1CCOCC1)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C,0.389337,0.331527
train_1609,CNC(=O)c1ccc(-c2ccc3ccccc3c2)[nH]c1=O,0.300644,0.343307
train_1610,Cc1cc(CNc2ccc(I)cc2Cl)ccc1Br,1.276848,1.101677
train_1611,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccc(Cl)c3)cc2)n1,1.262527,1.189526
train_1612,COC[C@@H](O)CCN[C@@H]1CCCc2cc(F)ccc21,0.584105,0.704513
train_1613,CN(C)C(=O)CCCn1ccc2ccc(C=O)cc21,0.400618,0.33846
train_1614,O=C(O)[C@@H]1CCCCN1C(=O)c1cccc(COc2cccc(F)c2)c1,0.881884,1.055877
train_1615,CN(C)c1cc(C(=O)N[C@@H](CO)C(=O)O)ccn1,1.201103,0.668277
train_1616,CO[C@@]1(C(=O)O)CS[C@H](C)C1,1.038738,0.235208
train_1617,Cn1c(CN2CCN(C(=O)CO)CC2)nc2cc(Cl)ccc21,1.147797,0.992436
train_1618,Cc1nn(C)cc1[C@H]1CCC(=O)O1,1.457249,0.95567
train_1619,Cc1ccc(-n2cnc(C)c2)c(OC(F)(F)F)c1,1.087517,0.656246
train_1620,CC[C@@H](Nc1nc2ccc(C)cn2n1)c1ccccc1,0.210303,0.248294
train_1621,Cc1nc([C@H]2CCCN([C@@H](C)C(=O)NC(=O)NC3CCCCC3)C2)n[nH]1,1.460353,0.968858
train_1622,Cc1c(C(=O)Nc2ccccc2Br)oc2c1/C(=N/NC(N)=S)CCC2,1.093694,0.6227
train_1623,Cc1cccc(O[C@@H](C)C(=O)NCCOc2ccccc2C(C)(C)C)c1,1.139186,0.821552
train_1624,CC(=O)N1C(=O)[C@]2(C(=O)N(C(C)=O)C(N)=C2C#N)[C@]2(C)CCCC=C12,1.409738,0.621423
train_1625,CCCCCN(CCCCC)C[C@H](O)c1ccc2c3c(cccc13)CC2,0.415949,0.663407
train_1626,CCC[C@H]1CC[C@H](NCC)[C@H](N(C)[C@@H](C)COC)C1,0.341601,0.718172
train_1627,C[C@@H](C(=O)O)N(C(=O)c1cccc(NC(=O)CCn2ccnc2)c1)C1CC1,0.83675,0.858835
train_1628,CS(=O)(=O)c1cccc(S(=O)(=O)N(Cc2cccc(F)c2)C2CC2)c1,0.993443,0.927346
train_1629,CCN[C@@](C)(C#N)CCN1C(=O)CCC1=O,1.206545,0.472524
train_1630,COc1cc2c(C(C)=O)ccnc2cc1OCCCCl,0.544584,0.43665
train_1631,CCCCCCn1c(=O)n(C)c2ccccc21,0.159482,0.147696
train_1632,O=C(Nc1ccc(Br)cc1F)c1cc2ncccn2n1,0.533338,0.538737
train_1633,CCc1ccccc1NC(=O)c1cccc(C(=O)Nc2ccccc2C)n1,0.695371,0.646657
train_1634,Cc1ccccc1[C@H]1C[C@H](NCC2(S(C)(=O)=O)CCOCC2)C1,0.541662,0.607317
train_1635,Cc1ccc2nc(N)nc(N[C@H]3CCCC[C@H]3N(C(=O)OC(C)(C)C)/C(N)=N/C(=O)OC(C)(C)C)c2c1,0.270394,0.256839
train_1636,CN[C@@H](C)c1ccc(OC2CCCC2)c(OC)c1,0.376303,0.18284
train_1637,CC(C)(C)[C@H]1CC[C@H](C(=O)O)[C@H](c2cncc(F)c2)C1,0.973255,0.623574
train_1638,COc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)Nc2nsc(-c3ccc4cnccc4c3)n2)cc1,0.951346,0.910283
train_1639,C=CCOc1c(Br)cc([C@H]2NC(=S)NC(=O)[C@@H]2C#N)cc1OCC,0.381686,0.350494
train_1640,Nc1ccc(C(=O)C2CCCCC2)cc1Br,0.432378,0.403586
train_1641,CCCCn1c(N)c(N(C)C(=S)Nc2c(C)cccc2C)c(=O)[nH]c1=O,1.259547,0.565744
train_1642,C[C@@H](CCCc1cccnc1)NCc1ccc(C(=O)O)cc1,0.642675,0.974194
train_1643,Cc1oc(-c2ccccc2)nc1C(=O)OCC(=O)Nc1ccc(N2CCCCC2)cc1,0.664459,0.840364
train_1644,CC(F)(F)C(=O)c1ccc(I)cc1,0.332354,0.282544
train_1645,COCCNC(=O)COC(=O)c1cc(-c2ccc(Br)cc2)n[nH]1,0.328282,0.329794
train_1646,O=C(NCCSc1ccc(Cl)cc1)[C@@H]1CCCN(Cc2ccccc2Cl)C1,0.591685,0.396592
train_1647,COc1ccc(-c2cc(=O)[nH]c(=S)n2CCCN)c(Cl)c1,1.012175,0.732605
train_1648,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,0.454911,0.36705
train_1649,CCCCCCCC/C=C/CCCCCCCCc1ccc2c(c1/C=C/c1ccccc1)CCOO2,0.320757,0.338597
train_1650,COc1ccc(C2=NN(C(=O)COC(=O)Cc3c(C)nn(CC(C)C)c3C)[C@@H](c3ccco3)C2)cc1,1.387646,0.707416
train_1651,C[C@@H](Nc1ccc(-c2cnco2)cc1)c1ccoc1,0.183726,0.186122
train_1652,Cc1cccc(C)c1NC(=O)CNC(=O)[C@@H](C)OC(=O)/C=C/c1ccccc1,1.486893,0.973614
train_1653,CCNC(=O)C(C)(C)CN/C(=N\C)NC1CCN(c2ccc(C)cn2)CC1,1.184468,0.47332
train_1654,O=C(NC[C@H]1CCCC[C@@H]1Br)c1cncs1,0.637107,0.607656
train_1655,C[C@@H]1CC[C@H](O)c2cc(Br)c3ccccc3c21,0.260102,0.257694
train_1656,OCCCCNc1ncc2c(n1)-c1ccccc1[C@H](c1ccccc1)C2,0.374542,0.31485
train_1657,OCc1ccc(F)c2scc(F)c12,0.179816,0.164388
train_1658,Cc1cccc(C2=NCN=C2c2ccc3nnc(C(C)C)n3c2)n1,0.459411,0.5395
train_1659,N/C(=N\CCCc1cnc[nH]1)NCC[C@H](c1ccc(F)cc1)c1cccc(F)c1,0.685477,0.627478
train_1660,N[C@@H](CCCCNC(=S)CCCc1ccc(I)cc1)C(=O)O,0.671447,0.352631
train_1661,Nc1nc(N2CCN(CC(O)CN3CCN(c4nnc(-c5cccc(Cl)c5Cl)c(N)n4)CC3)CC2)nnc1-c1cccc(Cl)c1Cl,0.524166,0.377627
train_1662,Cc1ccc(CNC(=O)N[C@H]2CCCNC2=O)c(O[C@H]2CCOC2)c1,0.265472,0.255655
train_1663,COc1ccc(S(=O)(=O)Nc2nccnc2Cl)cc1,1.02501,0.751215
train_1664,CCc1ncc(S(=O)(=O)N[C@@H](C)c2ccccn2)[nH]1,1.010645,0.682286
train_1665,CCOC(=O)c1cc(C#N)ccc1C(F)(F)F,0.765315,0.770704
train_1666,CC[C@H]1C[C@](CN)(N2CCO[C@@H]3CCC[C@H]32)CCO1,0.744606,1.16116
train_1667,CNc1cc(O)c2c(c1)/C=C/C[C@H](O)C/C=C\[C@H](C)[C@H](C)OC2=O,1.293705,0.452039
train_1668,O=C(CN1CCN(Cc2cccc(Cl)c2)CC1)Nc1ccccc1N1CCCC1=O,0.702244,0.902286
train_1669,COc1cc(C)c(NC2CCN(C(N)=O)CC2)cc1OC,0.19175,0.18482
train_1670,CCN[C@@H](C)c1ccc(-c2cc(C(F)(F)F)ccc2C)o1,0.65845,0.735481
train_1671,N#Cc1ccc2[nH]cc(CCCN3CCN(c4ccc(-n5ccc6nc(OCC(=O)O)ccc6c5=O)cc4)CC3)c2c1,0.525546,0.498431
train_1672,C=CC(=O)Oc1cccc([C@@H]2C(=O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2=O)c1,0.313937,0.445712
train_1673,C[C@H]1CCCCN1CCCN1C(=O)CN[C@@H]1c1ccsc1,1.099093,1.005639
train_1674,COc1ncnc2c1nc(CCCl)n2C[C@H]1COCCO1,0.582286,0.515217
train_1675,CCOc1cc(OCC)c(/C=C2\NC(=O)NC2=O)cc1Br,0.058568,0.325881
train_1676,CCc1cc(N2CCC(c3ccnn3CCO)CC2)n2ncnc2n1,1.333217,1.077438
train_1677,COc1ccc(CN2Cc3cccc(C)c3C2)cc1,0.671196,0.868193
train_1678,Oc1cccc(CCC[C@@H](O)c2ccccc2)c1,0.163694,0.156332
train_1679,C[C@H]1CC[C@H](NC(=O)COc2ccc3cc(Br)ccc3c2)CC1,0.17648,0.168031
train_1680,CCCCOC(=O)[C@H]1O[C@](C)(C(C)(C)C)O[C@H]1C(=O)OCCCC,1.37639,0.80441
train_1681,COc1c(C(=O)O)c(O)c(S(N)(=O)=O)c2occc12,1.047235,0.306982
train_1682,O=C1OC(c2ccccc2)=N/C1=C/c1cccc(I)c1,0.196282,0.179254
train_1683,CN(CC(=O)N[C@@H]1CCCCNC1=O)C1CCCCCC1,0.920569,0.828113
train_1684,N[C@H]1c2c(cccc2-c2ccncc2F)CC[C@H]1N,0.894017,1.1325
train_1685,O=C(CSc1n[nH]c(=O)[nH]c1=O)N/N=C\c1ccc(-c2nn[nH]n2)cn1,0.699563,0.601675
train_1686,CN(Cc1ccccc1)C(=O)c1cc(N2CCCCC2)nc(-c2ccccc2)n1,1.217808,0.69748
train_1687,Nc1nn(CC(F)(F)c2ccccc2)cc1Br,1.118153,0.75233
train_1688,COc1cc(Cc2c[nH]c3cccc(OC)c23)c(N)c(OC)c1OC,0.629515,0.737337
train_1689,CCCNS(=O)(=O)N1C[C@H]2CCC[C@H]2[C@@H]1C(=O)O,1.297256,0.850614
train_1690,Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)Nc3ccccc3Br)c12,0.49495,0.538116
train_1691,COc1ccc(N)c(Oc2ccc(C)cc2)n1,0.7241,0.699699
train_1692,O=c1c2cn[nH]c2c2ccc(-c3ccc([C@@H](O)c4ccccc4)cn3)cc2n1CC(F)(F)F,0.186463,0.206019
train_1693,Cn1cc(S(=O)(=O)NCc2ccc(Cl)cc2)c(=O)n(C)c1=O,1.261442,1.134824
train_1694,COC(=O)c1cc(Cl)cn(Cc2ccc(Cl)c(Cl)c2)c1=O,0.929477,0.312209
train_1695,CO[C@@H]1CCC=C[C@@H]1N1CC[C@H]2N[C@H](C3CCCCC3)C[C@H]21,1.159433,0.909065
train_1696,C[C@@]12CCC[C@@H]1C(c1ccc(O)cc1)=C(Br)C2=O,0.535016,0.440703
train_1697,CC[C@@H](CCC/C=C/c1ccc2ccccc2n1)C(=O)O,0.591774,0.560458
train_1698,CCOc1ccc([C@@H](C)Nc2ccc(F)cc2F)cc1,0.700745,0.542771
train_1699,Nc1nc2cc(/C=C3/c4ccc(F)cc4OCc4c(F)cccc43)ccc2n1[C@H]1C[C@@H]2COCCN2C1,0.72635,0.552763
train_1700,O=C(O)CCCNC(=O)N1CCC(Oc2ccc(F)cc2)CC1,0.172425,0.162482
train_1701,O=C(CN1CC[C@H](CCO)C1)N1CCC(c2ccccc2)=N1,0.716791,1.116574
train_1702,COc1ccc(C(=O)N2CCNC[C@@H]2c2cccnc2)c(OC)c1,0.6701,0.494002
train_1703,Cc1noc(C)c1CC(=O)N1CCN(C(=O)N[C@@H](C)COc2ccc(F)cc2)CC1,0.163595,0.161978
train_1704,N#CC[C@@H](c1ccccc1)n1cc(C(F)(F)F)cn1,0.134222,0.132699
train_1705,CCC(C)(C)C(=O)Cc1ccc(O)cc1,1.026008,0.500043
train_1706,CO[C@@H]1CCOC2(C1)CN(C(=O)CC(C)C)C2,1.229637,0.956818
train_1707,CC[C@H]1CCCN(CCCCC(C)=O)C1,0.838339,0.530016
train_1708,Cc1noc2ncc(C(=O)N(C)CCCC(=O)O)cc12,1.373533,1.428668
train_1709,CCN(CC)S(=O)(=O)c1ccc(NN=C(C#N)C#N)cc1,1.479486,1.105208
train_1710,O=C(N[C@H]1CC[C@H](C(=O)O)CC1)N1CCC[C@@H]1c1cccc(F)c1,1.058322,0.706231
train_1711,C[C@]12CCN(C(=O)[C@H]3CCCC[C@H]3NC(=O)c3ccccc3)[C@H]1c1ccccc1N[C@H]2[C@@H]1C=CC=CC1,0.565489,0.647528
train_1712,CCCC[C@H]1CC[C@H]([C@H]2CC[C@H](c3ccc(N)cc3)CC2)CC1,0.196738,0.209598
train_1713,CCc1ccc(S(=O)(=O)N2CCC(NC(=O)c3ccc(C(F)(F)F)cc3)CC2)cc1,0.60592,0.586005
train_1714,CCn1cc(C(=O)N2N=C(c3cc4ccccc4o3)C[C@H]2c2ccc(O)cc2)c(=O)c2ccc(C)nc21,1.432184,0.974722
train_1715,Cc1c(Br)cccc1-c1cccc(Br)c1,0.463758,0.341593
train_1716,Cc1ccccc1[C@H]1CCN(C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C1,0.458985,0.383707
train_1717,Nc1cc2ccsc2c(F)c1F,0.347624,0.217731
train_1718,CCOC(=O)[C@@H](C(=O)[C@@H](OCC)C1CCCCC1)C(C)C,0.880161,0.451362
train_1719,CC[C@@H](O)COc1ccc(Cl)cc1C=O,0.404549,0.352161
train_1720,O=C1NC(=O)/C(=C\c2ccnc(N[C@H]3CC[C@H](NCc4cccnc4-c4ccc[nH]4)CC3)n2)S1,0.71139,0.613061
train_1721,COc1ccc(/C=C/c2ccc3cccc(O)c3n2)cc1Cl,0.209762,0.20306
train_1722,Cc1cccc(C)c1NC(=O)COC(=O)c1cc(F)c(F)cc1Cl,0.959326,0.987904
train_1723,CNC/C=C(\C)c1ccccn1,0.654711,0.935941
train_1724,O=c1cnn([C@@H]2O[C@@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.61364,0.467956
train_1725,NC/C(O)=C\Cc1cc(C2OCCO2)ccn1,0.741667,0.792782
train_1726,CCN1COc2c(F)cc(C(F)(F)F)cc2C1,1.274139,1.108124
train_1727,NC(=O)NC/C=C/C=O,0.447683,0.400276
train_1728,CC(C)CCn1cnc2c(nnc3c(-c4ccc(F)cc4)cnn32)c1=O,0.488054,0.474567
train_1729,CCCCc1nc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)O,0.929695,0.707718
train_1730,Cc1cccc(OCCc2noc(C3CN(C(=O)Nc4ccccc4)C3)n2)c1,1.493382,0.98276
train_1731,C[C@H]1CCC[C@@H]1[C@@H](N)c1ccc2ccccc2c1,0.409404,0.76923
train_1732,Nc1ccc(OC[C@@H]2CCCN3CCCC[C@@H]23)cc1,0.203282,0.213859
train_1733,Cc1[nH]ncc1Oc1cc(Br)cn(C)c1=O,0.863091,0.952338
train_1734,COC(=O)[C@@H](NC(=O)c1ccc(OC)c(OC2CCN(C(C)C)CC2)c1)C(C)C,0.863779,1.165299
train_1735,O=C(Nc1ccccc1C(=O)NCCCN1CCOCC1)c1ccsc1,1.002427,1.285992
train_1736,Cc1cccc(COCC[C@@H]2CCOC23CN(S(=O)(=O)C(C)C)C3)n1,0.51236,0.435001
train_1737,CCc1ccc(C2CC(=O)C2)s1,0.907904,0.473878
train_1738,C/C=C1/CCCC2=C1[C@@H](c1ccc(C#N)cc1Cl)NC(=O)N2c1cccc(C(F)(F)F)c1,0.571743,0.542437
train_1739,CCN(Cc1ccccc1)C(=O)CCCCCNC(=O)c1cc(S(=O)(=O)N(C)C)ccc1Cl,0.649479,0.712818
train_1740,CN[C@@H](CC1CCCCCC1)c1cc(Br)c(C)s1,1.141775,0.909967
train_1741,CO[C@]1(C)CC2(C=CC(=O)C=C2)c2ccccc21,0.273383,0.232701
train_1742,C=CCN(CC=C)c1nc(C(=O)O)cc2ccccc12,0.817851,0.773774
train_1743,O=C(O)[C@H]1C[C@@H](O)CN1C(=O)N[C@H]1COc2ccccc21,0.185325,0.186212
train_1744,CC(C)C[C@@H](C)[C@H]1OC(=O)NC1=O,1.34521,0.670946
train_1745,COc1ccc(OC)c(C(=O)NC(N)=O)c1,0.222039,0.220283
train_1746,COc1cncc(N2CCN(Cc3noc(C4CC4)n3)CC2)n1,1.123719,1.165727
train_1747,COc1ccc(CCC(=O)NC[C@]2(O)CCNC2)cc1OC,0.392108,0.267757
